,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
3120,24.06.2020,18:28:52,Referenz Freudenberg I,Referenz I (60 Zyklen),1.04081,499.2,3.460121,3.46862,3.41595,3.42188,28.765027,28.835681,4.15,0.220006,-5433.126031,2464.014129,0.0,0.0,-59.597721,16883.814662,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.84284856,6.76238607,0.0301372,6.84284856,6.76238607,0.0301372,0.0,0.0,0.0,0.0,3.42142428,3.38119303,0.0150686,617.34394597,610.08482987,2.71889965,617.34394597,610.08482987,2.71889965,0.0,0.0,0.0,28.39782151,28.06390217,0.12506938,28.39782151,28.06390217,0.12506938,0.0,0.0,0.0,14.19891076,14.03195109,0.06253469,1.61984256,1.63921361,0.00727685,1.61984256,1.63921361,0.00727685,inf,inf,,0.0,52.0,1000
3121,24.06.2020,18:28:56,Referenz Freudenberg I,Referenz I (60 Zyklen),1.040017,995.0,6.781104,6.775175,6.736933,6.728434,28.282997,28.258266,4.15,0.219864,-5430.434697,2472.479715,0.0,0.0,-59.564677,16702.748116,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.77078693,6.76238607,0.0301372,6.77078693,6.76238607,0.0301372,0.0,0.0,0.0,0.0,3.38539347,3.38119303,0.0150686,610.84273432,610.08482987,2.71889965,610.84273432,610.08482987,2.71889965,0.0,0.0,0.0,28.09876578,28.06390217,0.12506938,28.09876578,28.06390217,0.12506938,0.0,0.0,0.0,14.04938289,14.03195109,0.06253469,1.63708258,1.63921361,0.00727685,1.63708258,1.63921361,0.00727685,inf,inf,,0.0,52.0,1000
3122,24.06.2020,18:29:00,Referenz Freudenberg I,Referenz I (60 Zyklen),1.042458,1495.0,10.108809,10.103802,10.064639,10.057062,28.061244,28.047344,4.15,0.220335,-5430.622464,2472.471488,0.0,0.0,-59.566982,16702.92408,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.7322,6.76238607,0.0301372,6.7322,6.76238607,0.0301372,0.0,0.0,0.0,0.0,3.3661,3.38119303,0.0150686,607.36152174,610.08482987,2.71889965,607.36152174,610.08482987,2.71889965,0.0,0.0,0.0,27.93863,28.06390217,0.12506938,27.93863,28.06390217,0.12506938,0.0,0.0,0.0,13.969315,14.03195109,0.06253469,1.64646584,1.63921361,0.00727685,1.64646584,1.63921361,0.00727685,inf,inf,,0.0,52.0,1000
3123,24.06.2020,18:29:03,Referenz Freudenberg I,Referenz I (60 Zyklen),1.043624,1995.0,13.418069,13.415236,13.373899,13.368496,27.912274,27.906381,4.15,0.220581,-5428.807378,2472.476424,0.0,0.0,-59.544699,16702.818502,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,1.0,0.046,o. Nadel,0.0,6.70370877,6.76238607,0.0301372,6.70370877,6.76238607,0.0301372,0.0,0.0,0.0,0.0,3.35185439,3.38119303,0.0150686,604.79111747,610.08482987,2.71889965,604.79111747,610.08482987,2.71889965,0.0,0.0,0.0,27.8203914,28.06390217,0.12506938,27.8203914,28.06390217,0.12506938,0.0,0.0,0.0,13.9101957,14.03195109,0.06253469,1.65346344,1.63921361,0.00727685,1.65346344,1.63921361,0.00727685,inf,inf,,0.0,52.0,1000
3124,24.06.2020,18:29:06,Referenz Freudenberg I,Referenz I (60 Zyklen),2.020969,499.2,2.46291,2.469103,2.41874,2.422363,20.474916,20.5264,4.15,0.427265,-5234.96873,2482.292885,0.0,0.0,-57.176507,16492.858684,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.84523237,4.82440797,0.00837395,4.84523237,4.82440797,0.00837395,0.0,0.0,0.0,0.0,2.42261619,2.41220399,0.00418698,437.12422485,435.24550196,0.75547623,437.12422485,435.24550196,0.75547623,0.0,0.0,0.0,20.10771434,20.02129309,0.03475191,20.10771434,20.02129309,0.03475191,0.0,0.0,0.0,10.05385717,10.01064655,0.01737595,2.28767921,2.29757465,0.00398494,2.28767921,2.29757465,0.00398494,inf,inf,,0.0,52.0,1000
3125,24.06.2020,18:29:11,Referenz Freudenberg I,Referenz I (60 Zyklen),2.028013,995.0,4.849667,4.853356,4.805496,4.806616,20.227254,20.242642,4.15,0.428695,-5230.399721,2490.671268,0.0,0.0,-57.120958,16313.657268,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.82964422,4.82440797,0.00837395,4.82964422,4.82440797,0.00837395,0.0,0.0,0.0,0.0,2.41482211,2.41220399,0.00418698,435.71790256,435.24550196,0.75547623,435.71790256,435.24550196,0.75547623,0.0,0.0,0.0,20.04302352,20.02129309,0.03475191,20.04302352,20.02129309,0.03475191,0.0,0.0,0.0,10.02151176,10.01064655,0.01737595,2.29506292,2.29757465,0.00398494,2.29506292,2.29757465,0.00398494,inf,inf,,0.0,52.0,1000
3126,24.06.2020,18:29:14,Referenz Freudenberg I,Referenz I (60 Zyklen),2.032647,1495.0,7.243935,7.245714,7.199764,7.198974,20.108582,20.11352,4.15,0.429734,-5228.709814,2490.653169,0.0,0.0,-57.100416,16314.044388,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.81589565,4.82440797,0.00837395,4.81589565,4.82440797,0.00837395,0.0,0.0,0.0,0.0,2.40794783,2.41220399,0.00418698,434.47754253,435.24550196,0.75547623,434.47754253,435.24550196,0.75547623,0.0,0.0,0.0,19.98596696,20.02129309,0.03475191,19.98596696,20.02129309,0.03475191,0.0,0.0,0.0,9.99298348,10.01064655,0.01737595,2.30161493,2.29757465,0.00398494,2.30161493,2.29757465,0.00398494,inf,inf,,0.0,52.0,1000
3127,24.06.2020,18:29:17,Referenz Freudenberg I,Referenz I (60 Zyklen),2.036473,1995.0,9.633856,9.626016,9.589685,9.579275,20.040352,20.024043,4.15,0.430582,-5225.642944,2490.635069,0.0,0.0,-57.06314,16314.431508,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,2.0,0.046,o. Nadel,0.0,4.80685965,4.82440797,0.00837395,4.80685965,4.82440797,0.00837395,0.0,0.0,0.0,0.0,2.40342982,2.41220399,0.00418698,433.66233791,435.24550196,0.75547623,433.66233791,435.24550196,0.75547623,0.0,0.0,0.0,19.94846754,20.02129309,0.03475191,19.94846754,20.02129309,0.03475191,0.0,0.0,0.0,9.97423377,10.01064655,0.01737595,2.30594154,2.29757465,0.00398494,2.30594154,2.29757465,0.00398494,inf,inf,,0.0,52.0,1000
3128,24.06.2020,18:29:20,Referenz Freudenberg I,Referenz I (60 Zyklen),3.036056,499.2,2.060165,2.047186,2.015995,2.000446,17.126776,17.018877,4.15,0.641833,-5012.33906,2517.507774,0.0,0.0,-54.484132,15739.663468,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.03845152,4.02883423,0.00450753,4.03845152,4.02883423,0.00450753,0.0,0.0,0.0,0.0,2.01922576,2.01441711,0.00225377,364.33856126,363.47091396,0.40665782,364.33856126,363.47091396,0.40665782,0.0,0.0,0.0,16.75957382,16.71966204,0.01870626,16.75957382,16.71966204,0.01870626,0.0,0.0,0.0,8.37978691,8.35983102,0.00935313,2.74469987,2.75126211,0.00307824,2.74469987,2.75126211,0.00307824,inf,inf,,0.0,52.0,1000
3129,24.06.2020,18:29:25,Referenz Freudenberg I,Referenz I (60 Zyklen),3.031499,995.0,4.05821,4.049645,4.014039,4.002905,16.926202,16.89048,4.15,0.640883,-5007.519694,2525.991471,0.0,0.0,-54.426168,15558.209549,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.03421005,4.02883423,0.00450753,4.03421005,4.02883423,0.00450753,0.0,0.0,0.0,0.0,2.01710503,2.01441711,0.00225377,363.95590671,363.47091396,0.40665782,363.95590671,363.47091396,0.40665782,0.0,0.0,0.0,16.74197171,16.71966204,0.01870626,16.74197171,16.71966204,0.01870626,0.0,0.0,0.0,8.37098585,8.35983102,0.00935313,2.74758558,2.75126211,0.00307824,2.74758558,2.75126211,0.00307824,inf,inf,,0.0,52.0,1000
3130,24.06.2020,18:29:28,Referenz Freudenberg I,Referenz I (60 Zyklen),3.0373,1495.0,6.059418,6.062646,6.015247,6.015906,16.820457,16.829418,4.15,0.642076,-5005.266483,2525.999698,0.0,0.0,-54.399072,15558.033586,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.02357659,4.02883423,0.00450753,4.02357659,4.02883423,0.00450753,0.0,0.0,0.0,0.0,2.01178829,2.01441711,0.00225377,362.99658354,363.47091396,0.40665782,362.99658354,363.47091396,0.40665782,0.0,0.0,0.0,16.69784284,16.71966204,0.01870626,16.69784284,16.71966204,0.01870626,0.0,0.0,0.0,8.34892142,8.35983102,0.00935313,2.75484686,2.75126211,0.00307824,2.75484686,2.75126211,0.00307824,inf,inf,,0.0,52.0,1000
3131,24.06.2020,18:29:31,Referenz Freudenberg I,Referenz I (60 Zyklen),3.035838,1995.0,8.062273,8.059308,8.018102,8.012568,16.771144,16.764977,4.15,0.641856,-5006.26791,2525.917428,0.0,0.0,-54.411114,15559.793224,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,3.0,0.046,o. Nadel,0.0,4.01909875,4.02883423,0.00450753,4.01909875,4.02883423,0.00450753,0.0,0.0,0.0,0.0,2.00954937,2.01441711,0.00225377,362.59260434,363.47091396,0.40665782,362.59260434,363.47091396,0.40665782,0.0,0.0,0.0,16.6792598,16.71966204,0.01870626,16.6792598,16.71966204,0.01870626,0.0,0.0,0.0,8.3396299,8.35983102,0.00935313,2.75791615,2.75126211,0.00307824,2.75791615,2.75126211,0.00307824,inf,inf,,0.0,52.0,1000
3132,24.06.2020,18:29:35,Referenz Freudenberg I,Referenz I (60 Zyklen),5.023126,499.2,1.675407,1.6816,1.631236,1.634859,13.928161,13.979645,4.15,1.061915,-4598.436873,2566.5951,0.0,0.0,-49.553863,14689.75702,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,5.0,0.046,o. Nadel,0.0,3.26770032,3.26800577,0.00325125,3.26770032,3.26800577,0.00325125,0.0,0.0,0.0,0.0,1.63385016,1.63400288,0.00162562,294.80339848,294.83095517,0.29331918,294.80339848,294.83095517,0.29331918,0.0,0.0,0.0,13.56095633,13.56222394,0.01349268,13.56095633,13.56222394,0.01349268,0.0,0.0,0.0,6.78047817,6.78111197,0.00674634,3.39209115,3.39178417,0.00337018,3.39209115,3.39178417,0.00337018,inf,inf,,0.0,52.0,1000
3133,24.06.2020,18:29:39,Referenz Freudenberg I,Referenz I (60 Zyklen),5.023701,995.0,3.3049,3.306151,3.260729,3.259411,13.784255,13.789476,4.15,1.062076,-4597.122501,2575.37169,0.0,0.0,-49.538358,14502.038544,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,5.0,0.046,o. Nadel,0.0,3.27711457,3.26800577,0.00325125,3.27711457,3.26800577,0.00325125,0.0,0.0,0.0,0.0,1.63855729,1.63400288,0.00162562,295.65272777,294.83095517,0.29331918,295.65272777,294.83095517,0.29331918,0.0,0.0,0.0,13.60002548,13.56222394,0.01349268,13.60002548,13.56222394,0.01349268,0.0,0.0,0.0,6.80001274,6.78111197,0.00674634,3.3823466,3.39178417,0.00337018,3.3823466,3.39178417,0.00337018,inf,inf,,0.0,52.0,1000
3134,24.06.2020,18:29:42,Referenz Freudenberg I,Referenz I (60 Zyklen),5.030341,1495.0,4.92563,4.932351,4.88146,4.88561,13.673155,13.691809,4.15,1.063506,-4596.809555,2575.263093,0.0,0.0,-49.534667,14504.36127,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,5.0,0.046,o. Nadel,0.0,3.26519064,3.26800577,0.00325125,3.26519064,3.26800577,0.00325125,0.0,0.0,0.0,0.0,1.63259532,1.63400288,0.00162562,294.57698124,294.83095517,0.29331918,294.57698124,294.83095517,0.29331918,0.0,0.0,0.0,13.55054114,13.56222394,0.01349268,13.55054114,13.56222394,0.01349268,0.0,0.0,0.0,6.77527057,6.78111197,0.00674634,3.39469838,3.39178417,0.00337018,3.39469838,3.39178417,0.00337018,inf,inf,,0.0,52.0,1000
3135,24.06.2020,18:29:46,Referenz Freudenberg I,Referenz I (60 Zyklen),5.029501,1995.0,6.551896,6.542409,6.507725,6.495668,13.629257,13.609522,4.15,1.063306,-4596.809555,2575.180823,0.0,0.0,-49.534667,14506.120911,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,5.0,0.046,o. Nadel,0.0,3.26201754,3.26800577,0.00325125,3.26201754,3.26800577,0.00325125,0.0,0.0,0.0,0.0,1.63100877,1.63400288,0.00162562,294.2907132,294.83095517,0.29331918,294.2907132,294.83095517,0.29331918,0.0,0.0,0.0,13.53737281,13.56222394,0.01349268,13.53737281,13.56222394,0.01349268,0.0,0.0,0.0,6.7686864,6.78111197,0.00674634,3.39800053,3.39178417,0.00337018,3.39800053,3.39178417,0.00337018,inf,inf,,0.0,52.0,1000
3136,24.06.2020,18:29:49,Referenz Freudenberg I,Referenz I (60 Zyklen),6.02733,499.2,1.553523,1.56077,1.509352,1.514029,12.914901,12.975149,4.15,1.274251,-4384.569668,2603.392949,0.0,0.0,-47.043198,13902.704607,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,6.0,0.046,o. Nadel,0.0,3.02354167,3.01734386,0.00384558,3.02354167,3.01734386,0.00384558,0.0,0.0,0.0,0.0,1.51177083,1.50867193,0.00192279,272.77604167,272.2168915,0.3469385,272.77604167,272.2168915,0.3469385,0.0,0.0,0.0,12.54769792,12.52197701,0.01595917,12.54769792,12.52197701,0.01595917,0.0,0.0,0.0,6.27384896,6.2609885,0.00797959,3.66601111,3.67355923,0.00468191,3.66601111,3.67355923,0.00468191,inf,inf,,0.0,52.0,1000
3137,24.06.2020,18:29:53,Referenz Freudenberg I,Referenz I (60 Zyklen),6.02523,995.0,3.053489,3.047559,3.009318,3.000819,12.735657,12.710925,4.15,1.273834,-4383.192706,2612.069177,0.0,0.0,-47.027112,13717.13271,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,6.0,0.046,o. Nadel,0.0,3.0244402,3.01734386,0.00384558,3.0244402,3.01734386,0.00384558,0.0,0.0,0.0,0.0,1.5122201,1.50867193,0.00192279,272.85710509,272.2168915,0.3469385,272.85710509,272.2168915,0.3469385,0.0,0.0,0.0,12.55142683,12.52197701,0.01595917,12.55142683,12.52197701,0.01595917,0.0,0.0,0.0,6.27571342,6.2609885,0.00797959,3.66492197,3.67355923,0.00468191,3.66492197,3.67355923,0.00468191,inf,inf,,0.0,52.0,1000
3138,24.06.2020,18:29:57,Referenz Freudenberg I,Referenz I (60 Zyklen),6.030984,1495.0,4.544561,4.554905,4.50039,4.508164,12.615337,12.64405,4.15,1.275053,-4383.380473,2612.083986,0.0,0.0,-47.029306,13716.815974,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,6.0,0.046,o. Nadel,0.0,3.01029431,3.01734386,0.00384558,3.01029431,3.01734386,0.00384558,0.0,0.0,0.0,0.0,1.50514716,1.50867193,0.00192279,271.5809001,272.2168915,0.3469385,271.5809001,272.2168915,0.3469385,0.0,0.0,0.0,12.4927214,12.52197701,0.01595917,12.4927214,12.52197701,0.01595917,0.0,0.0,0.0,6.2463607,6.2609885,0.00797959,3.68214407,3.67355923,0.00468191,3.68214407,3.67355923,0.00468191,inf,inf,,0.0,52.0,1000
3139,24.06.2020,18:30:00,Referenz Freudenberg I,Referenz I (60 Zyklen),6.025386,1995.0,6.051314,6.039718,6.007143,5.992978,12.587946,12.563825,4.15,1.273801,-4386.134397,2611.998425,0.0,0.0,-47.061478,13718.646003,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,6.0,0.046,o. Nadel,0.0,3.01109925,3.01734386,0.00384558,3.01109925,3.01734386,0.00384558,0.0,0.0,0.0,0.0,1.50554962,1.50867193,0.00192279,271.65351912,272.2168915,0.3469385,271.65351912,272.2168915,0.3469385,0.0,0.0,0.0,12.49606188,12.52197701,0.01595917,12.49606188,12.52197701,0.01595917,0.0,0.0,0.0,6.24803094,6.2609885,0.00797959,3.68115975,3.67355923,0.00468191,3.68115975,3.67355923,0.00468191,inf,inf,,0.0,52.0,1000
3140,24.06.2020,18:30:03,Referenz Freudenberg I,Referenz I (60 Zyklen),9.023186,499.2,1.299345,1.305274,1.255174,1.258534,10.801843,10.851137,4.15,1.907664,-3766.376365,2677.905249,0.0,0.0,-39.919426,12308.994974,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,9.0,0.046,o. Nadel,0.0,2.51437099,2.51197379,0.00214392,2.51437099,2.51197379,0.00214392,0.0,0.0,0.0,0.0,1.2571855,1.25598689,0.00107196,226.83999181,226.62372214,0.19341864,226.83999181,226.62372214,0.19341864,0.0,0.0,0.0,10.43463962,10.42469122,0.00889726,10.43463962,10.42469122,0.00889726,0.0,0.0,0.0,5.21731981,5.21234561,0.00444863,4.40839374,4.41261037,0.0037661,4.40839374,4.41261037,0.0037661,inf,inf,,0.0,52.0,1000
3141,24.06.2020,18:30:08,Referenz Freudenberg I,Referenz I (60 Zyklen),8.990917,995.0,2.548229,2.548756,2.504059,2.502016,10.628293,10.630491,4.15,1.900819,-3768.128862,2686.84147,0.0,0.0,-39.939351,12117.862216,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,9.0,0.046,o. Nadel,0.0,2.51664221,2.51197379,0.00214392,2.51664221,2.51197379,0.00214392,0.0,0.0,0.0,0.0,1.25832111,1.25598689,0.00107196,227.04489513,226.62372214,0.19341864,227.04489513,226.62372214,0.19341864,0.0,0.0,0.0,10.44406518,10.42469122,0.00889726,10.44406518,10.42469122,0.00889726,0.0,0.0,0.0,5.22203259,5.21234561,0.00444863,4.40441526,4.41261037,0.0037661,4.40441526,4.41261037,0.0037661,inf,inf,,0.0,52.0,1000
3142,24.06.2020,18:30:11,Referenz Freudenberg I,Referenz I (60 Zyklen),9.008148,1495.0,3.792568,3.804954,3.748397,3.758214,10.527865,10.562248,4.15,1.904508,-3763.685031,2686.852988,0.0,0.0,-39.88883,12117.615866,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,9.0,0.046,o. Nadel,0.0,2.50728896,2.51197379,0.00214392,2.50728896,2.51197379,0.00214392,0.0,0.0,0.0,0.0,1.25364448,1.25598689,0.00107196,226.20106951,226.62372214,0.19341864,226.20106951,226.62372214,0.19341864,0.0,0.0,0.0,10.4052492,10.42469122,0.00889726,10.4052492,10.42469122,0.00889726,0.0,0.0,0.0,5.2026246,5.21234561,0.00444863,4.42084559,4.41261037,0.0037661,4.42084559,4.41261037,0.0037661,inf,inf,,0.0,52.0,1000
3143,24.06.2020,18:30:14,Referenz Freudenberg I,Referenz I (60 Zyklen),9.017867,1995.0,5.050809,5.040333,5.006638,4.993593,10.506695,10.484904,4.15,1.906513,-3763.246906,2686.797044,0.0,0.0,-39.88385,12118.812425,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,9.0,0.046,o. Nadel,0.0,2.50959298,2.51197379,0.00214392,2.50959298,2.51197379,0.00214392,0.0,0.0,0.0,0.0,1.25479649,1.25598689,0.00107196,226.40893211,226.62372214,0.19341864,226.40893211,226.62372214,0.19341864,0.0,0.0,0.0,10.41481088,10.42469122,0.00889726,10.41481088,10.42469122,0.00889726,0.0,0.0,0.0,5.20740544,5.21234561,0.00444863,4.41678688,4.41261037,0.0037661,4.41678688,4.41261037,0.0037661,inf,inf,,0.0,52.0,1000
3144,24.06.2020,18:30:17,Referenz Freudenberg I,Referenz I (60 Zyklen),10.026617,499.2,1.233988,1.244727,1.189818,1.197987,10.258517,10.347793,4.15,2.119649,-3549.504854,2714.563349,0.0,0.0,-37.465158,11524.931571,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,10.0,0.046,o. Nadel,0.0,2.38344952,2.3876227,0.00222665,2.38344952,2.3876227,0.00222665,0.0,0.0,0.0,0.0,1.19172476,1.19381135,0.00111333,215.02859793,215.40509162,0.20088267,215.02859793,215.40509162,0.20088267,0.0,0.0,0.0,9.8913155,9.90863421,0.0092406,9.8913155,9.90863421,0.0092406,0.0,0.0,0.0,4.94565775,4.95431711,0.0046203,4.6505442,4.64242791,0.00432901,4.6505442,4.64242791,0.00432901,inf,inf,,0.0,52.0,1000
3145,24.06.2020,18:30:22,Referenz Freudenberg I,Referenz I (60 Zyklen),10.004177,995.0,2.4245,2.423117,2.38033,2.376377,10.112238,10.106467,4.15,2.114965,-3546.437984,2723.622985,0.0,0.0,-37.430613,11331.159147,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,10.0,0.046,o. Nadel,0.0,2.39229146,2.3876227,0.00222665,2.39229146,2.3876227,0.00222665,0.0,0.0,0.0,0.0,1.19614573,1.19381135,0.00111333,215.82629452,215.40509162,0.20088267,215.82629452,215.40509162,0.20088267,0.0,0.0,0.0,9.92800955,9.90863421,0.0092406,9.92800955,9.90863421,0.0092406,0.0,0.0,0.0,4.96400477,4.95431711,0.0046203,4.63335574,4.64242791,0.00432901,4.63335574,4.64242791,0.00432901,inf,inf,,0.0,52.0,1000
3146,24.06.2020,18:30:25,Referenz Freudenberg I,Referenz I (60 Zyklen),10.01116,1495.0,3.618043,3.596829,3.573872,3.550089,10.043398,9.984508,4.15,2.116602,-3550.318513,2723.514388,0.0,0.0,-37.474324,11333.481882,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,10.0,0.046,o. Nadel,0.0,2.39054983,2.3876227,0.00222665,2.39054983,2.3876227,0.00222665,0.0,0.0,0.0,0.0,1.19527492,1.19381135,0.00111333,215.6691697,215.40509162,0.20088267,215.6691697,215.40509162,0.20088267,0.0,0.0,0.0,9.92078181,9.90863421,0.0092406,9.92078181,9.90863421,0.0092406,0.0,0.0,0.0,4.9603909,4.95431711,0.0046203,4.63673135,4.64242791,0.00432901,4.63673135,4.64242791,0.00432901,inf,inf,,0.0,52.0,1000
3147,24.06.2020,18:30:28,Referenz Freudenberg I,Referenz I (60 Zyklen),10.018437,1995.0,4.80065,4.785035,4.756479,4.738295,9.986314,9.953833,4.15,2.117914,-3547.314232,2723.557169,0.0,0.0,-37.440483,11332.566865,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,10.0,0.046,o. Nadel,0.0,2.3842,2.3876227,0.00222665,2.3842,2.3876227,0.00222665,0.0,0.0,0.0,0.0,1.1921,1.19381135,0.00111333,215.09630435,215.40509162,0.20088267,215.09630435,215.40509162,0.20088267,0.0,0.0,0.0,9.89443,9.90863421,0.0092406,9.89443,9.90863421,0.0092406,0.0,0.0,0.0,4.947215,4.95431711,0.0046203,4.64908034,4.64242791,0.00432901,4.64908034,4.64242791,0.00432901,inf,inf,,0.0,52.0,1000
3148,24.06.2020,18:30:32,Referenz Freudenberg I,Referenz I (60 Zyklen),11.980363,499.2,1.151766,1.136086,1.107595,1.089345,9.574977,9.444622,4.15,2.532532,-3142.299625,2761.48722,0.0,0.0,-32.916636,10521.298274,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,12.0,0.046,o. Nadel,0.0,2.21873998,2.19763574,0.00737055,2.21873998,2.19763574,0.00737055,0.0,0.0,0.0,0.0,1.10936999,1.09881787,0.00368528,200.16893334,198.26496365,0.66495202,200.16893334,198.26496365,0.66495202,0.0,0.0,0.0,9.20777093,9.12018833,0.03058779,9.20777093,9.12018833,0.03058779,0.0,0.0,0.0,4.60388547,4.56009416,0.0152939,4.99578023,5.04392486,0.0168326,4.99578023,5.04392486,0.0168326,inf,inf,,0.0,52.0,1000
3149,24.06.2020,18:30:36,Referenz Freudenberg I,Referenz I (60 Zyklen),11.990922,995.0,2.22942,2.232912,2.185249,2.186171,9.298585,9.313149,4.15,2.535063,-3138.356506,2770.749254,0.0,0.0,-32.872962,10323.196854,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,12.0,0.046,o. Nadel,0.0,2.19623015,2.19763574,0.00737055,2.19623015,2.19763574,0.00737055,0.0,0.0,0.0,0.0,1.09811508,1.09881787,0.00368528,198.1381549,198.26496365,0.66495202,198.1381549,198.26496365,0.66495202,0.0,0.0,0.0,9.11435513,9.12018833,0.03058779,9.11435513,9.12018833,0.03058779,0.0,0.0,0.0,4.55717756,4.56009416,0.0152939,5.04698351,5.04392486,0.0168326,5.04698351,5.04392486,0.0168326,inf,inf,,0.0,52.0,1000
3150,24.06.2020,18:30:39,Referenz Freudenberg I,Referenz I (60 Zyklen),12.016006,1495.0,3.31834,3.302725,3.274169,3.255985,9.211445,9.168101,4.15,2.540281,-3135.539993,2770.727864,0.0,0.0,-32.84177,10323.654363,-6.350103,-6.353793,6.438445,6.447273,0.044171,0.04674,0.0,12.0,0.046,o. Nadel,0.0,2.1900796,2.19763574,0.00737055,2.1900796,2.19763574,0.00737055,0.0,0.0,0.0,0.0,1.0950398,1.09881787,0.00368528,197.58326814,198.26496365,0.66495202,197.58326814,198.26496365,0.66495202,0.0,0.0,0.0,9.08883033,9.12018833,0.03058779,9.08883033,9.12018833,0.03058779,0.0,0.0,0.0,4.54441517,4.56009416,0.0152939,5.0611573,5.04392486,0.0168326,5.0611573,5.04392486,0.0168326,inf,inf,,0.0,52.0,1000
